Source,End_Hour,Start_Hour,Date,Production
Wind,10,9,2/14/2025,6637
Wind,0,23,9/14/2024,3929
Wind,7,6,2/9/2023,1172
Wind,5,4,10/23/2023,5375
Wind,7,6,1/31/2021,3009
Wind,12,11,2/26/2023,22043
Solar,15,14,7/25/2025,9373
Wind,22,21,11/23/2024,19031
Wind,23,22,7/1/2022,845
Wind,22,21,6/6/2021,1802
Solar,9,8,7/8/2024,3111
Wind,0,23,4/7/2024,4677
Wind,13,12,5/17/2021,15300
Wind,20,19,3/15/2023,2059
Wind,1,0,2/18/2024,5504
Wind,22,21,3/25/2025,3839
Wind,9,8,5/5/2020,5591
Wind,4,3,5/3/2025,6936
Wind,0,23,6/4/2023,6760
Wind,23,22,9/22/2023,6457
Wind,6,5,5/10/2020,2056
Solar,12,11,7/11/2020,4885
Wind,1,0,7/21/2024,3435
Solar,10,9,7/18/2023,4325
Wind,2,1,6/29/2025,3834
Wind,10,9,5/22/2024,8005
Wind,23,22,4/8/2024,9778
Wind,2,1,7/5/2020,7405
Wind,18,17,1/11/2021,6090
Wind,4,3,2/28/2021,7607
Wind,6,5,8/13/2024,1209
Solar,11,10,5/29/2020,5407
Wind,20,19,2/25/2022,3155
Wind,14,13,8/24/2024,10581
Solar,12,11,8/19/2023,6990
Wind,8,7,3/3/2020,4102
Wind,18,17,8/17/2021,7713
Wind,1,0,3/3/2024,2949
Wind,1,0,8/30/2020,2869
Wind,3,2,10/9/2021,3926
Wind,18,17,5/10/2020,4035
Wind,19,18,3/27/2020,2867
Solar,14,13,11/11/2023,5880
Wind,2,1,10/31/2023,7202
Wind,11,10,3/15/2025,15859
Wind,15,14,9/22/2023,13152
Wind,10,9,2/19/2023,5578
Wind,9,8,5/4/2023,7756
Solar,15,14,6/13/2021,5069
Solar,10,9,1/25/2022,1114
Wind,22,21,7/8/2023,1136
Wind,7,6,9/29/2021,6686
Solar,12,11,6/26/2020,4861
Solar,13,12,7/26/2022,6546
Solar,15,14,6/13/2022,7174
Wind,9,8,7/3/2021,2116
Solar,13,12,1/14/2024,3571
Wind,9,8,3/7/2024,7880
Wind,11,10,6/17/2021,5129
Wind,18,17,3/17/2025,12710
Wind,0,23,8/20/2023,2891
Wind,8,7,2/16/2021,10321
Wind,17,16,11/13/2022,1605
Wind,19,18,8/19/2020,5719
Solar,17,16,5/19/2024,2867
Wind,21,20,1/13/2022,2891
Wind,7,6,6/7/2025,7180
Wind,0,23,4/18/2021,1954
Wind,6,5,8/1/2021,2357
Wind,1,0,4/27/2021,6406
Wind,10,9,5/31/2023,7949
Wind,10,9,10/3/2023,9763
Wind,20,19,5/13/2020,8135
Wind,23,22,6/12/2023,2753
Wind,5,4,11/11/2022,2858
Wind,14,13,4/14/2021,8978
Wind,3,2,12/16/2023,1986
Wind,23,22,7/17/2021,4501
Solar,17,16,4/18/2024,8128
Wind,19,18,7/19/2025,8795
Wind,7,6,1/26/2023,2238
Wind,22,21,8/11/2022,4852
Wind,22,21,6/21/2024,4798
Wind,10,9,3/22/2023,13652
Solar,15,14,8/3/2025,6657
Wind,2,1,2/13/2020,7835
Wind,9,8,1/4/2021,1699
Solar,12,11,5/7/2022,6711
Solar,11,10,7/31/2020,4357
Wind,7,6,5/23/2024,2688
Wind,22,21,7/11/2021,868
Wind,23,22,9/26/2025,313
Wind,7,6,5/6/2024,3361
Solar,14,13,9/12/2023,4933
Wind,21,20,5/25/2023,7031
Wind,22,21,11/30/2021,12769
Wind,18,17,5/12/2024,6724
Wind,11,10,11/2/2023,15126
Wind,6,5,8/5/2023,2691
Wind,0,23,2/4/2024,7222
Wind,9,8,6/2/2022,3841
Wind,11,10,1/29/2021,14856
Wind,6,5,10/11/2021,2918
Wind,4,3,8/15/2024,1492
Wind,2,1,4/28/2020,2577
Solar,18,17,5/8/2020,3383
Wind,10,9,11/26/2023,3686
Wind,0,23,11/22/2022,8882
Wind,18,17,12/9/2020,2329
Solar,15,14,4/27/2022,9731
Wind,8,7,11/6/2022,8112
Wind,20,19,6/15/2023,3676
Solar,11,10,5/8/2022,6177
Wind,1,0,10/11/2021,3875
Wind,5,4,6/24/2020,4432
Wind,20,19,5/9/2021,9742
Wind,20,19,5/30/2020,4315
Wind,1,0,11/24/2020,1746
Wind,11,10,12/27/2021,8533
Wind,8,7,10/20/2020,10025
Wind,0,23,6/8/2025,2194
Wind,9,8,2/15/2021,10609
Wind,20,19,3/18/2021,3876
Wind,16,15,5/17/2021,15134
Wind,22,21,1/20/2020,5336
Wind,1,0,4/10/2022,1683
Wind,19,18,10/15/2025,5526
Wind,14,13,1/7/2020,4300
Wind,6,5,8/28/2021,3976
Wind,12,11,12/21/2020,12351
Wind,9,8,10/22/2023,6622
Wind,7,6,9/13/2023,1142
Wind,1,0,3/18/2023,6164
Solar,14,13,11/11/2022,6121
Wind,8,7,8/4/2020,1848
Wind,20,19,9/24/2021,811
Wind,18,17,4/6/2023,9974
Wind,13,12,1/24/2025,20266
Wind,8,7,2/27/2024,11863
Wind,3,2,7/13/2024,1314
Wind,19,18,10/16/2025,4569
Wind,1,0,1/19/2023,3941
Wind,13,12,10/29/2020,8304
Wind,11,10,4/13/2023,12488
Wind,13,12,11/16/2020,8614
Wind,19,18,7/29/2023,9214
Wind,23,22,11/12/2025,13981
Wind,6,5,10/26/2025,9488
Solar,14,13,10/2/2025,10562
Solar,17,16,9/1/2020,4322
Wind,8,7,9/19/2024,8099
Wind,5,4,5/15/2021,4140
Wind,19,18,2/13/2021,6179
Wind,4,3,8/20/2023,1018
Solar,10,9,3/17/2025,9414
Wind,20,19,4/15/2023,10025
Wind,7,6,10/6/2022,1907
Wind,2,1,12/20/2023,8716
Wind,22,21,4/20/2025,3971
Wind,7,6,11/28/2024,2505
Wind,6,5,9/7/2025,6061
Solar,15,14,8/19/2024,9521
Wind,18,17,11/20/2022,9046
Wind,4,3,2/9/2021,2115
Wind,17,16,5/10/2021,7215
Wind,1,0,12/23/2020,7054
Solar,13,12,9/12/2020,4331
Wind,6,5,10/11/2024,622
Wind,17,16,1/21/2024,14424
Wind,16,15,6/30/2023,9841
Wind,3,2,2/17/2023,7016
Wind,16,15,8/3/2023,12675
Wind,21,20,12/28/2023,13984
Wind,13,12,5/10/2020,2636
Wind,19,18,11/3/2025,8937
Wind,22,21,2/3/2025,1946
Wind,1,0,2/24/2024,6656
Wind,1,0,9/6/2020,2406
Wind,15,14,8/19/2020,7727
Wind,21,20,2/22/2021,5302
Solar,12,11,9/6/2021,4607
Wind,8,7,4/5/2024,14615
Wind,8,7,12/24/2020,11043
Wind,22,21,4/11/2023,8468
Wind,0,23,5/6/2025,9254
Wind,20,19,3/10/2023,6183
Solar,14,13,7/27/2024,6448
Wind,10,9,8/15/2022,4944
Wind,9,8,1/24/2024,15725
Wind,7,6,6/11/2024,1917
Wind,21,20,10/5/2024,7671
Wind,7,6,5/22/2020,3939
Wind,1,0,12/31/2021,5685
Wind,5,4,7/26/2025,2368
Solar,12,11,1/25/2020,2622
Wind,9,8,11/30/2021,11135
Wind,21,20,6/2/2022,2050
Wind,22,21,12/12/2024,3531
Solar,17,16,8/25/2024,4862
Wind,13,12,1/2/2020,4169
Wind,6,5,9/7/2023,2215
Wind,22,21,7/17/2023,1150
Solar,12,11,6/4/2025,6538
Wind,0,23,9/12/2022,2700
Wind,1,0,9/16/2020,800
Wind,15,14,4/6/2020,6087
Wind,22,21,3/6/2022,7693
Wind,6,5,12/20/2022,13622
Wind,19,18,3/19/2023,3522
Wind,23,22,5/14/2021,3321
Wind,21,20,3/19/2022,9623
Wind,12,11,4/15/2023,12042
Wind,1,0,11/10/2020,1153
Wind,5,4,10/8/2025,584
Wind,20,19,7/29/2025,5792
Wind,3,2,10/8/2021,3432
Wind,19,18,3/11/2022,10430
Solar,18,17,10/7/2025,3781
Wind,17,16,2/26/2025,15275
Wind,21,20,1/27/2023,7462
Wind,2,1,7/4/2024,6505
Wind,6,5,8/27/2025,2086
Wind,4,3,4/13/2020,3469
Wind,1,0,11/3/2020,3597
Wind,21,20,4/21/2025,3158
Wind,19,18,4/13/2021,4444
Wind,0,23,11/14/2024,3238
Wind,3,2,3/1/2022,2865
Wind,21,20,3/20/2023,1690
Solar,13,12,7/15/2024,8737
Wind,3,2,7/27/2025,2172
Wind,5,4,8/5/2022,2957
Wind,11,10,12/10/2024,10560
Wind,21,20,12/19/2023,11260
Wind,9,8,8/11/2022,4398
Wind,7,6,7/15/2021,7253
Wind,17,16,3/29/2025,11249
Wind,21,20,9/5/2025,687
Wind,8,7,11/11/2025,8058
Solar,18,17,6/18/2024,6244
Wind,1,0,4/4/2020,996
Wind,12,11,3/31/2024,10457
Wind,22,21,8/2/2022,957
Wind,2,1,7/20/2025,4506
Wind,2,1,8/3/2023,14771
Solar,12,11,7/12/2025,9607
Wind,22,21,1/26/2020,8371
Wind,9,8,5/16/2022,5803
Wind,1,0,5/23/2021,5905
Wind,3,2,3/18/2021,3524
Wind,2,1,2/4/2021,5125
Wind,23,22,6/10/2020,731
Solar,19,18,7/9/2023,4652
Wind,6,5,8/13/2023,931
Wind,1,0,3/20/2025,6946
Wind,4,3,8/8/2023,1820
Wind,15,14,7/3/2023,11480
Wind,2,1,9/30/2023,663
Wind,23,22,1/10/2020,1571
Solar,13,12,12/30/2024,3281
Solar,19,18,5/2/2021,3016
Wind,19,18,8/7/2021,11586
Wind,1,0,5/28/2021,2572
Solar,12,11,5/16/2022,7699
Wind,0,23,1/4/2020,1931
Wind,9,8,11/8/2020,3916
Wind,8,7,7/27/2023,9065
Wind,1,0,9/10/2024,4683
Wind,7,6,3/19/2021,5907
Wind,4,3,2/28/2020,2643
Wind,1,0,5/18/2023,7850
Wind,4,3,4/20/2020,5296
Wind,7,6,4/9/2020,723
Solar,14,13,5/3/2025,5971
Wind,4,3,7/30/2025,1452
Wind,5,4,4/28/2020,3067
Wind,22,21,2/26/2023,14492
Wind,15,14,4/11/2021,7658
Solar,15,14,5/8/2024,9558
Wind,9,8,4/8/2020,2303
Wind,5,4,7/4/2021,862
Wind,18,17,1/28/2025,19004
Wind,20,19,11/14/2020,11103
Wind,1,0,7/21/2020,4876
Wind,2,1,10/4/2022,1416
Solar,18,17,8/4/2024,6580
Wind,0,23,1/2/2020,6857
Wind,21,20,7/10/2021,2043
Wind,22,21,2/26/2022,9716
Wind,18,17,11/29/2022,1111
Wind,8,7,6/8/2025,8306
Wind,19,18,4/5/2022,8495
Wind,8,7,3/10/2024,2181
Wind,20,19,8/23/2020,4332
Wind,4,3,11/24/2020,1768
Wind,6,5,7/23/2024,5404
Wind,3,2,5/23/2024,2979
Wind,6,5,4/16/2023,5054
Wind,14,13,6/6/2025,7339
Wind,3,2,1/19/2024,2193
Solar,16,15,12/17/2023,3018
Wind,19,18,3/21/2025,8152
Wind,3,2,9/6/2020,1961
Wind,3,2,12/4/2020,12264
Solar,11,10,7/17/2024,6067
Solar,14,13,10/1/2025,10058
Solar,12,11,3/30/2021,4810
Wind,0,23,5/24/2024,703
Solar,12,11,2/16/2023,7999
Wind,23,22,11/2/2025,8643
Wind,22,21,7/31/2024,1578
Wind,9,8,12/31/2024,4218
Wind,6,5,1/12/2023,15968
Wind,1,0,3/9/2024,11075
Wind,7,6,4/21/2025,3806
Wind,17,16,6/19/2022,12018
Solar,10,9,3/24/2022,4911
Solar,15,14,12/6/2023,3145
Wind,16,15,10/22/2020,4372
Wind,4,3,9/1/2022,3514
Wind,7,6,2/17/2023,7645
Wind,20,19,6/14/2025,4111
Solar,16,15,9/28/2025,5298
Wind,12,11,11/4/2025,13899
Solar,13,12,7/5/2021,7806
Wind,4,3,2/21/2022,14976
Wind,21,20,11/17/2025,5188
Wind,8,7,8/23/2024,11855
Wind,14,13,3/31/2022,11938
Wind,18,17,9/28/2021,3222
Wind,5,4,6/24/2024,2733
Wind,23,22,9/3/2021,1704
Wind,20,19,10/3/2022,1114
Wind,6,5,8/22/2022,1373
Wind,5,4,2/27/2022,8949
Wind,0,23,6/28/2022,1723
Wind,1,0,8/22/2025,6431
Solar,19,18,5/5/2023,4662
Wind,14,13,3/19/2022,12710
Solar,10,9,4/18/2021,3757
Solar,18,17,7/11/2025,11291
Wind,20,19,9/4/2025,8069
Wind,15,14,10/21/2022,9441
Wind,11,10,7/27/2020,6801
Wind,17,16,7/9/2020,7247
Solar,17,16,6/19/2023,4302
Wind,8,7,8/13/2020,1791
Wind,0,23,9/21/2023,7242
Wind,11,10,7/25/2022,8474
Wind,19,18,11/27/2023,11622
Solar,11,10,4/9/2022,5360
Wind,6,5,11/2/2022,6705
Wind,6,5,8/17/2022,1436
Wind,8,7,4/20/2021,703
Wind,7,6,8/15/2024,1268
Wind,7,6,7/11/2022,3830
Wind,3,2,7/2/2022,670
Wind,6,5,5/24/2021,8343
Wind,10,9,2/24/2023,5199
Wind,16,15,4/14/2021,9278
Wind,23,22,4/12/2025,8931
Wind,11,10,12/22/2022,12428
Wind,3,2,1/18/2024,7810
Wind,17,16,5/31/2024,7089
Wind,14,13,9/9/2021,5141
Wind,13,12,4/13/2025,4906
Wind,23,22,3/23/2024,9137
Wind,0,23,2/26/2025,8535
Wind,1,0,8/3/2022,1047
Wind,23,22,4/7/2025,5598
Solar,13,12,9/15/2021,3974
Wind,4,3,3/26/2023,9201
Wind,6,5,2/19/2020,8999
Wind,10,9,9/14/2020,3828
Wind,0,23,7/23/2022,1099
Wind,9,8,6/4/2021,2095
Wind,3,2,4/12/2020,748
Wind,4,3,1/2/2021,1281
Wind,21,20,5/16/2025,7218
Wind,6,5,1/28/2024,8152
Wind,17,16,10/2/2021,14843
Wind,11,10,9/18/2020,5286
Wind,22,21,11/24/2020,6481
Wind,13,12,12/21/2022,10235
Wind,3,2,7/19/2021,5773
Solar,11,10,6/29/2022,5357
Wind,13,12,12/22/2023,19987
Solar,13,12,12/4/2024,6363
Wind,14,13,2/21/2021,8829
Wind,3,2,6/20/2022,5728
Wind,0,23,11/19/2020,3854
Wind,14,13,11/10/2025,12666
Wind,9,8,12/20/2024,5569
Solar,13,12,5/11/2025,3967
Wind,3,2,11/18/2024,8530
Solar,12,11,3/3/2025,8311
Wind,23,22,12/28/2021,12013
Wind,5,4,10/31/2021,6221
Wind,22,21,12/5/2020,5385
Wind,9,8,5/12/2024,4245
Wind,23,22,4/15/2022,5750
Wind,10,9,12/22/2024,19398
Wind,15,14,2/5/2021,3021
Solar,15,14,7/12/2022,6997
Wind,0,23,6/15/2020,2022
Wind,10,9,10/23/2023,8658
Wind,9,8,2/2/2023,6057
Solar,15,14,7/28/2024,5654
Wind,14,13,10/9/2024,12421
Solar,11,10,2/15/2023,6270
Solar,15,14,11/18/2021,3326
Wind,20,19,6/28/2022,3348
Wind,2,1,1/12/2024,6624
Wind,6,5,6/16/2020,1461
Wind,8,7,7/7/2020,1906
Solar,11,10,9/12/2022,4987
Solar,15,14,6/6/2023,8282
Wind,17,16,12/31/2023,17690
Wind,4,3,2/22/2025,10776
Wind,0,23,2/12/2020,5618
Wind,5,4,7/27/2025,1887
Wind,9,8,10/28/2023,12258
Solar,15,14,5/22/2025,6175
Wind,3,2,12/23/2024,17302
Wind,23,22,8/17/2025,7604
Wind,4,3,4/23/2024,4610
Wind,18,17,3/26/2021,9646
Wind,16,15,12/4/2021,12295
Wind,16,15,2/12/2021,9320
Wind,22,21,8/8/2023,2130
Wind,1,0,1/20/2021,11737
Solar,10,9,8/15/2025,6084
Wind,7,6,3/31/2025,5157
Wind,3,2,11/11/2022,2683
Wind,19,18,7/9/2022,8525
Wind,1,0,9/5/2023,7414
Solar,11,10,11/19/2022,4418
Wind,18,17,10/23/2023,5596
Wind,2,1,1/13/2023,13913
Wind,0,23,4/21/2020,4642
Wind,12,11,12/19/2020,10820
Wind,7,6,1/6/2021,1187
Wind,4,3,6/12/2025,6737
Solar,17,16,6/1/2020,4570
Wind,23,22,12/29/2020,3005
Wind,10,9,3/8/2023,13908
Wind,3,2,2/19/2020,11122
Wind,21,20,7/30/2023,7195
Wind,7,6,1/23/2025,5894
Wind,20,19,5/11/2025,4469
Wind,19,18,7/15/2020,3632
Wind,17,16,4/23/2021,8565
Wind,19,18,7/2/2023,6804
Wind,23,22,4/13/2022,1032
Wind,0,23,12/14/2021,1053
Wind,19,18,1/22/2021,4478
Solar,15,14,12/30/2024,2676
Wind,8,7,1/19/2020,5048
Wind,1,0,1/8/2021,1507
Wind,13,12,8/3/2023,13262
Wind,5,4,10/25/2025,13923
Wind,8,7,5/13/2023,4856
Wind,23,22,7/21/2023,3097
Wind,2,1,10/3/2024,4843
Wind,0,23,3/30/2023,12402
Solar,13,12,7/8/2022,8283
Wind,2,1,8/18/2021,2488
Wind,6,5,6/29/2023,748
Wind,0,23,5/28/2021,3329
Wind,8,7,5/11/2024,4906
Wind,20,19,4/8/2022,9607
Wind,22,21,7/27/2025,4242
Solar,12,11,10/14/2023,5525
Solar,12,11,10/12/2020,3848
Wind,0,23,1/18/2025,1679
Wind,13,12,5/31/2023,12628
Solar,17,16,9/21/2021,4522
Wind,22,21,11/21/2023,6769
Solar,13,12,4/12/2024,8049
Wind,10,9,3/17/2024,6278
Wind,5,4,4/5/2024,10352
Wind,21,20,11/1/2022,12061
Wind,22,21,5/27/2024,2538
Wind,5,4,7/15/2021,7756
Wind,16,15,3/5/2024,8619
Solar,14,13,10/10/2025,9343
Solar,12,11,6/21/2023,4377
Wind,11,10,10/29/2023,15308
Solar,18,17,5/21/2020,2989
Wind,1,0,6/10/2023,3204
Wind,5,4,8/20/2025,3073
Wind,1,0,4/16/2024,13826
Solar,18,17,3/5/2025,3558
Solar,15,14,11/15/2025,5714
Wind,22,21,3/12/2022,9414
Wind,4,3,6/4/2024,456
Wind,18,17,7/28/2020,6769
Wind,22,21,11/6/2021,6134
Wind,2,1,4/25/2025,3293
Wind,6,5,7/25/2021,2988
Wind,13,12,11/1/2022,15812
Wind,20,19,11/10/2024,1932
Wind,6,5,4/19/2021,1278
Solar,12,11,3/29/2021,5469
Wind,5,4,3/12/2021,9635
Wind,0,23,6/7/2025,12317
Wind,23,22,9/2/2023,4625
Wind,21,20,10/27/2023,9132
Wind,23,22,8/10/2021,590
Wind,9,8,9/29/2021,7118
Wind,19,18,5/31/2022,5487
Wind,5,4,6/25/2021,1451
Solar,12,11,5/27/2022,6179
Wind,23,22,3/3/2024,5144
Wind,3,2,12/7/2022,2507
Wind,22,21,8/17/2021,3684
Wind,17,16,3/24/2020,6133
Wind,19,18,10/12/2025,5244
Wind,18,17,7/24/2023,11156
Solar,12,11,7/8/2024,8159
Solar,15,14,7/16/2022,8810
Wind,2,1,4/1/2024,4949
Wind,19,18,1/14/2024,1253
Wind,14,13,1/8/2020,4927
Wind,5,4,11/12/2021,1575
Wind,14,13,11/19/2024,20597
Wind,3,2,8/17/2020,1750
Wind,20,19,6/11/2023,4575
Wind,21,20,8/21/2025,7365
Wind,5,4,8/26/2021,2542
Wind,20,19,9/10/2020,1247
Wind,0,23,7/13/2021,5065
Wind,20,19,4/5/2022,7386
Wind,2,1,6/13/2020,3366
Wind,18,17,10/18/2023,14535
Wind,11,10,8/22/2020,9129
Wind,3,2,8/3/2021,1153
Wind,18,17,7/23/2023,12004
Solar,9,8,7/2/2021,1628
Solar,16,15,6/3/2022,5923
Wind,9,8,12/4/2021,8370
Solar,15,14,10/9/2023,6407
Solar,12,11,9/15/2021,3648
Wind,8,7,6/18/2021,3517
Wind,2,1,9/10/2025,3815
Solar,10,9,4/11/2020,2530
Wind,2,1,1/26/2024,7990
Wind,5,4,3/27/2025,3169
Wind,7,6,9/21/2025,3184
Solar,21,20,7/13/2024,1101
Wind,4,3,11/14/2021,2421
Wind,0,23,7/1/2022,863
Wind,4,3,7/10/2023,1054
Wind,21,20,11/23/2022,12891
Wind,16,15,12/12/2024,3478
Wind,20,19,4/27/2025,2748
Wind,17,16,1/17/2023,4665
Wind,2,1,4/3/2022,5119
Wind,5,4,10/18/2020,672
Wind,18,17,10/11/2021,4388
Wind,17,16,11/16/2023,13386
Wind,4,3,3/9/2025,9672
Wind,13,12,12/31/2022,17332
Solar,14,13,8/16/2023,6675
Wind,20,19,1/6/2021,495
Wind,10,9,2/8/2025,8261
Wind,8,7,9/26/2022,6086
Wind,1,0,11/10/2025,6004
Wind,19,18,2/1/2020,10703
Wind,19,18,4/22/2022,4256
Wind,22,21,1/24/2023,2611
Wind,8,7,5/5/2025,9361
Solar,13,12,5/8/2020,4778
Solar,9,8,6/16/2021,2085
Wind,23,22,2/16/2020,11230
Solar,11,10,7/4/2023,5603
Wind,16,15,10/26/2023,6529
Wind,4,3,2/28/2024,3223
Solar,11,10,11/29/2022,2249
Wind,21,20,1/6/2020,6469
Wind,5,4,11/9/2025,2430
Wind,7,6,5/12/2024,3904
Wind,23,22,4/30/2021,1359
Wind,5,4,8/27/2023,2263
Solar,10,9,7/27/2024,3124
Solar,13,12,9/26/2025,5213
Wind,4,3,4/1/2022,9699
Wind,13,12,5/12/2020,5747
Wind,17,16,10/7/2024,7311
Solar,14,13,6/30/2022,4931
Wind,21,20,9/20/2024,3245
Solar,17,16,8/10/2024,4012
Wind,5,4,4/30/2023,3814
Wind,6,5,1/23/2025,6304
Wind,13,12,12/3/2022,6285
Wind,8,7,4/24/2025,2699
Wind,19,18,10/2/2025,2959
Solar,12,11,8/9/2020,3372
Wind,20,19,7/10/2020,4171
Wind,5,4,12/26/2023,7229
Wind,1,0,4/28/2024,10556
Wind,14,13,10/12/2024,6790
Wind,17,16,11/25/2022,3351
Wind,16,15,1/14/2023,17545
Wind,21,20,11/8/2022,11901
Wind,20,19,8/29/2024,2703
Wind,10,9,3/16/2025,9888
Wind,4,3,1/19/2020,4619
Wind,1,0,3/13/2025,2661
Wind,20,19,4/4/2024,8108
Wind,19,18,12/5/2023,6714
Wind,7,6,1/16/2020,4609
Wind,20,19,10/15/2025,5080
Solar,17,16,6/3/2020,3604
Wind,9,8,5/11/2024,5428
Wind,8,7,9/25/2020,10168
Wind,11,10,10/5/2022,9771
Wind,5,4,7/2/2024,2631
Wind,21,20,4/21/2023,2543
Wind,9,8,12/5/2024,14145
Solar,19,18,8/7/2025,5653
Wind,12,11,4/5/2020,7848
Wind,5,4,1/26/2024,9936
Solar,15,14,9/3/2023,9204
Wind,23,22,4/12/2022,2275
Wind,14,13,12/29/2020,5165
Solar,10,9,9/8/2023,3666
Solar,14,13,4/26/2024,6436
Solar,16,15,4/14/2024,4067
Solar,14,13,9/7/2020,5438
Wind,22,21,2/18/2022,13040
Wind,6,5,5/21/2020,1502
Solar,15,14,5/4/2020,5337
Solar,10,9,6/10/2023,4098
Wind,12,11,4/3/2024,15839
Wind,8,7,5/23/2020,3360
Wind,8,7,9/4/2020,1232
Wind,13,12,10/7/2020,8717
Wind,6,5,12/2/2023,3249
Solar,17,16,6/28/2024,6716
Wind,22,21,8/22/2021,3345
Wind,10,9,2/17/2023,9868
Wind,14,13,2/16/2022,16745
Wind,3,2,12/3/2022,6803
Solar,15,14,4/8/2021,5202
Wind,16,15,1/5/2025,19348
Wind,9,8,10/8/2024,10350
Wind,7,6,2/12/2022,4558
Wind,6,5,7/7/2023,4486
Wind,22,21,7/14/2020,2101
Wind,21,20,12/9/2022,2064
Wind,1,0,7/5/2022,3667
Wind,19,18,11/20/2021,210
Wind,9,8,2/9/2023,1322
Wind,0,23,3/1/2025,10187
Wind,10,9,7/25/2023,7186
Solar,11,10,12/25/2024,2874
Wind,8,7,5/8/2024,5427
Wind,16,15,10/3/2021,8606
Wind,0,23,4/18/2024,3786
Wind,8,7,11/4/2023,15504
Wind,23,22,5/25/2022,5875
Wind,21,20,1/22/2022,2136
Solar,14,13,8/18/2022,5355
Solar,10,9,8/14/2025,4159
Wind,10,9,1/1/2023,11283
Wind,19,18,1/20/2024,4846
Wind,19,18,11/17/2021,1887
Wind,3,2,9/29/2020,2642
Wind,0,23,8/8/2020,2390
Wind,19,18,1/18/2024,4246
Wind,1,0,10/18/2024,4798
Wind,23,22,6/27/2025,1584
Wind,9,8,2/11/2025,3812
Wind,17,16,8/25/2023,9893
Wind,6,5,12/2/2021,6952
Wind,8,7,1/25/2022,328
Wind,15,14,9/26/2022,15890
Wind,17,16,12/17/2022,2347
Wind,9,8,2/21/2020,4193
Wind,20,19,9/13/2021,1554
Solar,15,14,7/12/2020,5689
Wind,10,9,5/29/2023,9264
Wind,5,4,8/30/2024,2456
Wind,15,14,7/28/2021,10176
Wind,6,5,3/29/2023,4271
Wind,20,19,5/11/2021,6405
Wind,16,15,1/9/2025,10749
Wind,3,2,1/5/2022,7802
Wind,0,23,8/26/2024,2045
Solar,15,14,2/19/2023,7077
Wind,19,18,6/23/2025,12740
Wind,20,19,8/4/2020,2445
Wind,9,8,2/11/2023,2391
Wind,7,6,9/16/2022,1953
Wind,4,3,10/13/2025,6119
Wind,1,0,7/3/2025,5539
Wind,0,23,12/7/2022,1410
Wind,4,3,2/10/2024,4487
Wind,4,3,7/9/2021,1208
Wind,1,0,2/16/2025,4574
Wind,11,10,11/24/2024,21544
Wind,20,19,12/11/2024,5916
Wind,22,21,5/20/2025,5566
Wind,10,9,1/21/2022,5002
Wind,8,7,1/30/2025,5813
Wind,18,17,1/29/2021,12983
Wind,6,5,4/19/2024,9003
Wind,13,12,12/1/2020,8412
Wind,4,3,2/19/2024,4002
Wind,14,13,9/21/2023,6474
Wind,3,2,3/17/2025,5489
Wind,19,18,8/2/2024,7412
Wind,4,3,7/15/2020,1451
Wind,17,16,10/15/2022,8245
Solar,11,10,5/11/2025,3050
Solar,14,13,1/21/2025,5754
Wind,9,8,8/2/2023,15356
Wind,20,19,10/6/2025,2272
Solar,17,16,3/22/2024,7952
Wind,3,2,4/4/2021,6551
Wind,7,6,11/8/2022,13306
Wind,10,9,9/19/2023,7887
Solar,17,16,5/5/2022,6137
Wind,4,3,3/16/2021,3759
Wind,22,21,3/18/2023,4032
Wind,20,19,1/4/2023,13392
Wind,20,19,1/5/2021,1794
Wind,23,22,12/7/2020,3434
Wind,16,15,4/24/2024,11510
Solar,17,16,4/27/2025,3352
Wind,8,7,10/16/2021,1545
Wind,10,9,4/17/2022,6232
Wind,11,10,11/15/2022,10920
Wind,2,1,1/6/2021,1467
Solar,12,11,6/9/2020,4734
Wind,18,17,3/14/2023,10320
Wind,18,17,1/31/2021,5433
Wind,23,22,1/28/2021,9207
Wind,21,20,2/14/2023,4137
Solar,11,10,8/29/2024,5199
Solar,14,13,10/3/2022,5084
Solar,11,10,2/23/2022,3903
Wind,8,7,8/24/2025,3233
Wind,13,12,2/6/2021,3255
Solar,16,15,4/29/2023,4800
Wind,5,4,4/22/2023,4492
Solar,14,13,5/24/2020,5849
Wind,17,16,2/7/2023,6303
Wind,4,3,7/6/2022,3439
Wind,23,22,11/25/2023,3662
Wind,15,14,12/9/2022,3163
Wind,1,0,12/15/2020,5961
Wind,22,21,3/10/2022,6888
Wind,17,16,6/15/2024,10230
Wind,11,10,10/27/2025,20785
Wind,0,23,7/2/2020,3158
Wind,19,18,9/21/2021,2741
Wind,21,20,4/3/2022,1788
Wind,23,22,1/4/2025,10639
Solar,17,16,9/6/2021,4649
Wind,11,10,1/12/2022,3948
Wind,18,17,3/3/2023,5441
Wind,13,12,11/21/2021,3618
Wind,21,20,7/28/2022,1737
Wind,22,21,1/28/2023,2799
Wind,12,11,12/22/2024,19928
Wind,4,3,3/12/2024,4768
Wind,18,17,11/11/2022,2888
Wind,22,21,11/7/2024,3242
Wind,4,3,6/27/2024,839
Solar,15,14,11/23/2020,2374
Wind,23,22,6/19/2025,6052
Wind,3,2,8/7/2024,1802
Wind,16,15,7/5/2020,10632
Solar,12,11,5/27/2023,8746
Wind,6,5,4/21/2021,1068
Wind,21,20,9/15/2024,3333
